date,event_name,city,impact_level,affects_a8_ost,affects_a93_sued,day_position,is_weekend,status
2029-08-06,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,False,estimated
2029-08-06,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-07,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,False,estimated
2029-08-07,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-08,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,False,estimated
2029-08-08,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-09,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,False,estimated
2029-08-09,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-10,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,False,estimated
2029-08-10,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-11,Rosenheimer Sommerfestival,Rosenheim,low,True,True,mid,True,estimated
2029-08-11,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-12,Rosenheimer Sommerfestival,Rosenheim,low,True,True,end,True,estimated
2029-08-12,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-13,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-14,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-15,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-16,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-17,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-18,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-19,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-20,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-21,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-22,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-23,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-24,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-25,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-26,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-08-27,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-28,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-29,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-30,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-08-31,Salzburger Festspiele,Salzburg,high,True,False,mid,False,estimated
2029-09-01,Rosenheimer Herbstfest,Rosenheim,high,True,True,start,True,estimated
2029-09-01,Salzburger Festspiele,Salzburg,high,True,False,mid,True,estimated
2029-09-02,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,True,estimated
2029-09-02,Salzburger Festspiele,Salzburg,high,True,False,end,True,estimated
2029-09-03,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-04,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-05,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-06,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-07,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-08,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,True,estimated
2029-09-09,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,True,estimated
2029-09-10,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-11,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-12,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-13,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-14,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,False,estimated
2029-09-15,Oktoberfest,Munich,high,True,False,start,True,estimated
2029-09-15,Rosenheimer Herbstfest,Rosenheim,high,True,True,mid,True,estimated
2029-09-16,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-09-16,Rosenheimer Herbstfest,Rosenheim,high,True,True,end,True,estimated
2029-09-17,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-18,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-19,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-20,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-21,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-22,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-09-23,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-09-24,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-25,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-26,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-27,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-28,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-09-29,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-09-30,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-10-01,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-10-02,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-10-03,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-10-04,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-10-05,Oktoberfest,Munich,high,True,False,mid,False,estimated
2029-10-06,Oktoberfest,Munich,high,True,False,mid,True,estimated
2029-10-07,Oktoberfest,Munich,high,True,False,end,True,estimated
2029-11-19,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,start,False,estimated
2029-11-20,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-21,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-22,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-22,Salzburger Christkindlmarkt,Salzburg,med,True,False,start,False,estimated
2029-11-23,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-23,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-11-24,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-11-24,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-11-25,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-11-25,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-11-26,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-26,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-11-27,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-27,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-11-28,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-28,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-11-29,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-29,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-11-30,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-11-30,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-01,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-01,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-02,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-02,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-03,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-03,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-04,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-04,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-05,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-05,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-06,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-06,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-07,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-07,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-08,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-08,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-09,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-09,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-10,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-10,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-11,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-11,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-12,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-12,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-13,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-13,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-14,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-14,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-15,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-15,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-16,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-16,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-17,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-17,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-18,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-18,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-19,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-19,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-20,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-20,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-21,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-21,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-22,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-22,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-23,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-23,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,True,estimated
2029-12-24,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-24,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-25,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-25,Salzburger Christkindlmarkt,Salzburg,med,True,False,mid,False,estimated
2029-12-26,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-26,Salzburger Christkindlmarkt,Salzburg,med,True,False,end,False,estimated
2029-12-27,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-28,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,False,estimated
2029-12-29,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-30,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,mid,True,estimated
2029-12-31,Tollwood Winter & Christkindlmarkt,Munich,med,True,False,end,False,estimated
